書名,注記,請求記号,タイトル（ヨミ）,資料番号/Barcode No.,所蔵図書館室 / Holding Library,書誌ID,巻,メモ,文庫区分,著者・編者・監修者,購入年,出版年,幅・高さ,種別,言語,書名2,出版社,分類1,分類2,解説1,第一中学本,図版番号,開成学校本,キーワード,サイズ,帝国大学本,タイトル2,東京大学本,解説2,解説3,解説4,解説5,解説6,iiif viewer,ID,ウェブサイトURL,アイテムURL,利用条件,サムネイル,機械可読ドキュメント,帰属,viewingDirection,viewingHint,コレクション,ソート用項目,西暦,IIIFマニフェストURI,IIIF Search API URI,アノテーション付きIIIFマニフェストURI,Link to TAPAS Project,Text with Rich Text Format,# of media
化石図,,十い:2:31,,,,,,,,,明治29年2月15日,,1483 × 1042 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/745d9528-0967-2bb4-09ed-4e120fa51cb8.json,745d9528-0967-2bb4-09ed-4e120fa51cb8,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/745d9528-0967-2bb4-09ed-4e120fa51cb8,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e495c5d8dfebfbc8f1edb8a76f6c63b3681e1f77.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038827,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-003,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/745d9528-0967-2bb4-09ed-4e120fa51cb8/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1030 × 1973 mm,,,陸前、陸中、陸奥、羽前、羽後,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1c274a8d-94b2-4837-03a2-d529c8ea974f.json,1c274a8d-94b2-4837-03a2-d529c8ea974f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/1c274a8d-94b2-4837-03a2-d529c8ea974f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/fd03de284be44740b6475e3a3baa69c178ec3994.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038819,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-004,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/1c274a8d-94b2-4837-03a2-d529c8ea974f/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1433 × 1000 mm,,,磐城、岩代、越後、佐渡,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3a70af3b-2151-95a6-2cce-f2dbc39f8e05.json,3a70af3b-2151-95a6-2cce-f2dbc39f8e05,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/3a70af3b-2151-95a6-2cce-f2dbc39f8e05,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/31d217c1604eb53d2c292ce10a5747e1096fddd5.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038823,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-005,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3a70af3b-2151-95a6-2cce-f2dbc39f8e05/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1200 × 1315 mm,,,駿河、甲斐、伊豆、相模、武蔵、安房、上総、下総、常陸、上野、下野,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2f2164d1-0f3c-01c8-42b5-33df058328a2.json,2f2164d1-0f3c-01c8-42b5-33df058328a2,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/2f2164d1-0f3c-01c8-42b5-33df058328a2,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/5953ac09f57859bc5f81dfbc3b991c2ab247197e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038820,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-006,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2f2164d1-0f3c-01c8-42b5-33df058328a2/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1086 × 1530 mm,,,尾張、三河、遠江、美濃、飛騨、信濃、加賀、能登、陸中,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/243489f5-942a-365b-75c7-198563412a3b.json,243489f5-942a-365b-75c7-198563412a3b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/243489f5-942a-365b-75c7-198563412a3b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/083eea6f77e7271382047e808b6b3bd248eb44fa.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038821,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-007,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/243489f5-942a-365b-75c7-198563412a3b/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,899 × 1492 mm,,,山城、大和、河内、和泉、摂津、伊賀、伊勢、志摩、近江、若狭、陸前、丹波、丹後、紀伊,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/16bdc207-06fa-a183-6437-fb5b2eb7810e.json,16bdc207-06fa-a183-6437-fb5b2eb7810e,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/16bdc207-06fa-a183-6437-fb5b2eb7810e,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ecb36ba47d88b7c3990739e262baacd3193bab65.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038818,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-008,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/16bdc207-06fa-a183-6437-fb5b2eb7810e/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1267 × 978 mm,,,播磨、美作、備前、備中、備後、但馬、因幡、伯耆、出雲,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/4120a330-2f1c-4e2c-5d48-21aed4d42704.json,4120a330-2f1c-4e2c-5d48-21aed4d42704,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/4120a330-2f1c-4e2c-5d48-21aed4d42704,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c884706cd13b309079c21d0f01b61ed11a2dd908.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038824,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-009,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/4120a330-2f1c-4e2c-5d48-21aed4d42704/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1085 × 878 mm,,,安芸、周防、長門、石見、隠岐,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/7c9516f4-a13f-4382-073a-12f2202401c3.json,7c9516f4-a13f-4382-073a-12f2202401c3,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/7c9516f4-a13f-4382-073a-12f2202401c3,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8e411060aeab80b6e8dbf56a48f6747e51c5ab46.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038822,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-010,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/7c9516f4-a13f-4382-073a-12f2202401c3/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1330 × 987 mm,,,淡路及四国,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/0fb5520f-0157-65ba-3345-dcb3afe73b98.json,0fb5520f-0157-65ba-3345-dcb3afe73b98,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/0fb5520f-0157-65ba-3345-dcb3afe73b98,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/75ba65d308fec03180c5dc30a4d44f3b3d53cefe.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038826,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-011,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/0fb5520f-0157-65ba-3345-dcb3afe73b98/manifest,,,,,1
鉱山借区図,,十い:2:32,,,,,,,,工部省鉱山課編,,,1272 × 1965 mm,,,筑前、筑後、豊前、豊後、肥前、肥後、日向、大隅、薩摩、壱岐、対馬、琉球,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/6642d733-46e9-9d5e-a3d3-a6cfd7c806e9.json,6642d733-46e9-9d5e-a3d3-a6cfd7c806e9,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/6642d733-46e9-9d5e-a3d3-a6cfd7c806e9,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/bb136637b2eca3dde616bc2f6d7f098a8613c228.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038825,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-012,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6642d733-46e9-9d5e-a3d3-a6cfd7c806e9/manifest,,,,,1
頭及胸腹縦断,,十い:3:1,,,,,,,,,明治23年8月26日,,557 × 557 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8feafb50-a67c-4f67-4b5d-66df74808fac.json,8feafb50-a67c-4f67-4b5d-66df74808fac,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/8feafb50-a67c-4f67-4b5d-66df74808fac,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/5a4afe1455e28120e9f410c2b11cd595dd8405ae.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038817,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-013,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/8feafb50-a67c-4f67-4b5d-66df74808fac/manifest,,,,,1
胃管横断 胃 肝 腸瀘胞,,十い:3:3,,,,,,,,,明治24年3月11日,,683 × 919 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ece9e4f8-8216-5fd8-a69f-b5d8a8487ef8.json,ece9e4f8-8216-5fd8-a69f-b5d8a8487ef8,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/ece9e4f8-8216-5fd8-a69f-b5d8a8487ef8,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d9025d46f61f53ef88c398e44e594e14aba8ebaf.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038816,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-014,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ece9e4f8-8216-5fd8-a69f-b5d8a8487ef8/manifest,,,,,1
胸腔開放心肺ヲ見ル図 血球,,十い:3:4,,,,,,,,,明治24年3月11日,,708 × 1580 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/bd2b34e2-39d6-4f43-75f3-f53a811ea3f4.json,bd2b34e2-39d6-4f43-75f3-f53a811ea3f4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/bd2b34e2-39d6-4f43-75f3-f53a811ea3f4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/31316184dffca2bdc52a90834e90c0ac337f61e3.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038815,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-015,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/bd2b34e2-39d6-4f43-75f3-f53a811ea3f4/manifest,,,,,1
横紋筋 滑平筋 横隔膜,,十い:3:5,,,,,,,,,明治24年3月11日,,604 × 1175 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/301a9ff1-6baf-0d0d-4b00-765cb8894fd7.json,301a9ff1-6baf-0d0d-4b00-765cb8894fd7,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/301a9ff1-6baf-0d0d-4b00-765cb8894fd7,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d9fd2ad3f9def553890625e227010bbb663ae6c3.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038814,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-016,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/301a9ff1-6baf-0d0d-4b00-765cb8894fd7/manifest,,,,,1
脊髄神経分布 脊髄横断 神経節,,十い:3:6,,,,,,,,,明治24年3月11日,,641 × 1110 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/844360e7-8872-24aa-47c2-7cdc84333834.json,844360e7-8872-24aa-47c2-7cdc84333834,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/844360e7-8872-24aa-47c2-7cdc84333834,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2350b2607cf482843cd933a008d73466b59f2c3d.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038813,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-017,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/844360e7-8872-24aa-47c2-7cdc84333834/manifest,,,,,1
呼吸及下脚運動,,十い:3:7,,,,,,,,,明治24年3月11日,,740 × 1190 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/efe2f1a9-57ff-8ff7-2aab-bcf26df3449a.json,efe2f1a9-57ff-8ff7-2aab-bcf26df3449a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/efe2f1a9-57ff-8ff7-2aab-bcf26df3449a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/9c5e456211c511ecc6ff745c2499bd1414f11977.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038812,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-018,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/efe2f1a9-57ff-8ff7-2aab-bcf26df3449a/manifest,,,,,1
口腔 歯牙 舌乳嘴,,十い:3:8,,,,,,,,,明治24年3月11日,,783 × 1212 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/f2c60d2a-72e9-7e92-46a9-716e6bbe76d7.json,f2c60d2a-72e9-7e92-46a9-716e6bbe76d7,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/f2c60d2a-72e9-7e92-46a9-716e6bbe76d7,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/163e15e458825b9b5adb3a470f33a371eea03e0c.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038811,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-019,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f2c60d2a-72e9-7e92-46a9-716e6bbe76d7/manifest,,,,,1
胸腹諸臓想像図,,十い:3:9,,,,,,,,,明治24年3月11日,,548 × 1002 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d6a5c47c-a281-9b13-19c4-af0ef880219b.json,d6a5c47c-a281-9b13-19c4-af0ef880219b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/d6a5c47c-a281-9b13-19c4-af0ef880219b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/f6e4ac6c82aab0be25a0050e51b860f6fa0c9c97.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038810,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-020,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d6a5c47c-a281-9b13-19c4-af0ef880219b/manifest,,,,,1
肺及腎縦断,,十い:3:10,,,,,,,,,明治24年3月11日,,,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/88ef43ee-8b5f-13dd-142d-f351b9a040e0.json,88ef43ee-8b5f-13dd-142d-f351b9a040e0,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/88ef43ee-8b5f-13dd-142d-f351b9a040e0,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/bf38e53bd34897bcf4ea6c3cb7b71c3230451cc4.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038809,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-021,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/88ef43ee-8b5f-13dd-142d-f351b9a040e0/manifest,,,,,1
脳之図,,十い:3:12,,,,,,,,,明治24年3月11日,,587 × 1207 mm,,,,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3db7fd31-4695-5aa9-21c9-e967a11b9da2.json,3db7fd31-4695-5aa9-21c9-e967a11b9da2,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/3db7fd31-4695-5aa9-21c9-e967a11b9da2,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a504b417c47468b11f9187abd96d06f022a8da00.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038808,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-022,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3db7fd31-4695-5aa9-21c9-e967a11b9da2/manifest,,,,,1
測量教科用絵図,,十い:5:1,,,,,,,,工科第二年生:杉浦宗三郎;明治廿三年十一月  R. AOKI. Nov. 1890(青木良三郎)  march 10th 2551; K. YAHASHI(矢橋賢吉)  J. HAYASHI; IIYR. ENG.,明治25年7月28日,,1300 × 1058 mm,,,根津神社奥殿実測図,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/9e7f9a90-1f3f-963d-6d75-bfd4113577e4.json,9e7f9a90-1f3f-963d-6d75-bfd4113577e4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/9e7f9a90-1f3f-963d-6d75-bfd4113577e4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ee571be1eb212729083f5907401ea1b6b8f3cc5d.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038807,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-023,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/9e7f9a90-1f3f-963d-6d75-bfd4113577e4/manifest,,,,,1
測量教科用絵図,,十い:5:2,,,,,,,,K. Okamoto(岡本桂次郎)  ENG.II.-K.YAHASHI(矢橋賢吉).; 25th Apr. 1891.  明治廿四年五月;二部二年一之組 古川武太郎,明治25年7月28日,,1030 × 949 mm,,,向ケ岡高低実測図,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/21f00b99-9741-4057-3443-ebc4383e4998.json,21f00b99-9741-4057-3443-ebc4383e4998,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/21f00b99-9741-4057-3443-ebc4383e4998,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ae311b95f4e056173055928cceff40d67341e09c.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038806,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-024,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/21f00b99-9741-4057-3443-ebc4383e4998/manifest,,,,,1
測量教科用絵図,,十い:5:3,,,,,,,,明治二十四年六月;二部二年生;池田賢太郎;南齋孝吉,明治25年7月28日,,1020 × 706 mm,,,第一高等中学校東西寮平面図,,,,,,,,,,,,,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/0dfdf02e-5662-44af-637a-b126743a17a4.json,0dfdf02e-5662-44af-637a-b126743a17a4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/0dfdf02e-5662-44af-637a-b126743a17a4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e4422583b26bb28e3dc32093b801b82d2353fb1e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1038805,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,kakezu-025,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/0dfdf02e-5662-44af-637a-b126743a17a4/manifest,,,,,1
