書名,請求記号,書名ヨミ,著者,冊数,出版者,出版年,種別,言語,注記,iiif viewer,ID,ウェブサイトURL,アイテムURL,利用条件,サムネイル,機械可読ドキュメント,帰属,viewingDirection,viewingHint,コレクション,ソート用項目,西暦,IIIFマニフェストURI,IIIF Search API URI,アノテーション付きIIIFマニフェストURI,Link to TAPAS Project,Text with Rich Text Format,# of media
dcterms:title,dcndl:callNumber,dcndl:titleTranscription,dcterms:creator,dcterms:extent,dcterms:publisher,dcterms:issued,dcndl:materialType,dcterms:language,archiveshub:note,iiif viewer,bibo:identifier,dcterms:isPartOf,dcterms:relation,dcterms:rights,foaf:thumbnail,rdfs:seeAlso,sc:attributionLabel,sc:viewingDirection,sc:viewingHint,uterms:databaseLabel,uterms:sort,uterms:year,uterms:manifestUri,uterms:searchApiUri,uterms:annotedManifest,uterms:linkToTapas,uterms:rtf,34716
下條竹塢日記 [15],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2f472d04-83d2-4918-2f69-264329ac6520.json,2f472d04-83d2-4918-2f69-264329ac6520,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/2f472d04-83d2-4918-2f69-264329ac6520,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b0e2d51ed894d84e46e20d5505cb136d811bee3b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039775,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0076,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2f472d04-83d2-4918-2f69-264329ac6520/manifest,,,,,104
下條竹塢日記 [16],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/6f21a677-3a7c-9c8c-5b4a-9c87e7060b71.json,6f21a677-3a7c-9c8c-5b4a-9c87e7060b71,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/6f21a677-3a7c-9c8c-5b4a-9c87e7060b71,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/57a74be2071c11cc2676d9e7affa61c174433dec.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039774,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0077,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6f21a677-3a7c-9c8c-5b4a-9c87e7060b71/manifest,,,,,103
下條竹塢日記 [17],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/23fcfccc-8f18-77c0-3579-00860ef91cc4.json,23fcfccc-8f18-77c0-3579-00860ef91cc4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/23fcfccc-8f18-77c0-3579-00860ef91cc4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/7e481a5041b0bfffd78fd09532cae093b60e403c.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039773,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0078,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/23fcfccc-8f18-77c0-3579-00860ef91cc4/manifest,,,,,103
下條竹塢日記 [18],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ae25b131-57d3-6c1b-122e-3d292ccf0e76.json,ae25b131-57d3-6c1b-122e-3d292ccf0e76,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/ae25b131-57d3-6c1b-122e-3d292ccf0e76,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8311615ede8afc24cb24cd22810be156f7cac6c2.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039772,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0079,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ae25b131-57d3-6c1b-122e-3d292ccf0e76/manifest,,,,,103
下條竹塢日記 [19],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/69eade31-8599-2109-95c5-4463f06785d7.json,69eade31-8599-2109-95c5-4463f06785d7,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/69eade31-8599-2109-95c5-4463f06785d7,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2f7ff8bf34d730f725b023590eff684c63847a01.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039771,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0080,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/69eade31-8599-2109-95c5-4463f06785d7/manifest,,,,,102
下條竹塢日記 [20],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/7306ecd3-329d-7f70-2d20-630c54ba1bc3.json,7306ecd3-329d-7f70-2d20-630c54ba1bc3,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/7306ecd3-329d-7f70-2d20-630c54ba1bc3,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/f31d526b7104b580b398d12ae3a0c48a0bb72c53.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039770,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0081,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/7306ecd3-329d-7f70-2d20-630c54ba1bc3/manifest,,,,,104
下條竹塢日記 [21],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/0b6eccfc-904e-02f7-641a-c090986a2490.json,0b6eccfc-904e-02f7-641a-c090986a2490,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/0b6eccfc-904e-02f7-641a-c090986a2490,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8782f89f3846a16024087e7715ed31a1537ad017.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039769,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0082,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/0b6eccfc-904e-02f7-641a-c090986a2490/manifest,,,,,105
下條竹塢日記 [22],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c2ddec43-63d4-85a7-11db-579b83ba3525.json,c2ddec43-63d4-85a7-11db-579b83ba3525,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/c2ddec43-63d4-85a7-11db-579b83ba3525,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/1931251db3cf343cffa85496978319047d5aab6a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039768,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0083,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c2ddec43-63d4-85a7-11db-579b83ba3525/manifest,,,,,102
下條竹塢日記 [23],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/77423d93-68bc-0759-745f-87b4d51a3b56.json,77423d93-68bc-0759-745f-87b4d51a3b56,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/77423d93-68bc-0759-745f-87b4d51a3b56,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/24031b81e06b89d87c59e86235760e78710f8e7e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039767,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0084,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/77423d93-68bc-0759-745f-87b4d51a3b56/manifest,,,,,97
下條竹塢日記 [24],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/754375c4-5ca5-3fa4-578d-6a159a9d93d5.json,754375c4-5ca5-3fa4-578d-6a159a9d93d5,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/754375c4-5ca5-3fa4-578d-6a159a9d93d5,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/1c9cf67151e05742c8a17f9579332a01b1f90288.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039766,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0085,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/754375c4-5ca5-3fa4-578d-6a159a9d93d5/manifest,,,,,104
下條竹塢日記 [25],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a7448731-4f0a-42fd-8bc1-766ebf6b8a07.json,a7448731-4f0a-42fd-8bc1-766ebf6b8a07,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/a7448731-4f0a-42fd-8bc1-766ebf6b8a07,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8f43cd5ac6073401871c5b278e60103ce7fb0d0a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039765,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0086,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a7448731-4f0a-42fd-8bc1-766ebf6b8a07/manifest,,,,,103
下條竹塢日記 [26],V10:392,シモジョウ チクウ ニッキ,下条 竹塢,29,竹塢主人 [自筆],嘉永2 [1849] -明治13 [1880],和古書,日本語,"写本|書名及び巻次は表紙による|各見返しの書名: 夢之栞|帙題簽の書名: 下條竹塢日記|安政三丙辰載廻勤の大きさ: 8×16cm|袋あり|己酉, 庚戌: 嘉永2-3年. [辛亥]: 嘉永4年. [壬子]: 嘉永5年. [癸丑]: 嘉永6年. [甲寅]: 嘉永7年(安政元年). 乙夘: 安政2年. [丙辰]: 安政3年. 丁巳: 安政4年. 安政戊午: 安政5年. 己未: 安政6年. 庚申: 安政7年(萬延元年). 辛酉: 萬延2年(文久元年). 壬戌: 文久2年. 癸亥: 文久3年. 甲子: 文久4年(元治元年). 乙丑: 元治2年(慶應元年). 丙寅: 慶應2年. 戊辰: 慶應4年(明治元年). 己巳: 明治2年. 庚午: 明治3年. 辛未: 明治4年. [壬申]: 明治5年. [癸酉]: 明治6年. [甲戌]: 明治7年. [乙亥]: 明治8年. 丙子(丁丑十二月): 明治9年(10年12月). 丁丑: 明治10年. 庚辰: 明治13年|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/be0edcb3-63de-2f0d-1ece-f82fe27f6f3b.json,be0edcb3-63de-2f0d-1ece-f82fe27f6f3b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/be0edcb3-63de-2f0d-1ece-f82fe27f6f3b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/270cc0a13f68e028d8708a846d609ad0127d6d39.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039764,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0087,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/be0edcb3-63de-2f0d-1ece-f82fe27f6f3b/manifest,,,,,109
