書名,書名ヨミ,その他の書名,請求記号,文庫整理番号,収録書総目録I-通巻番号,言語,資料種別,著者・編者,出版社,出版年,冊数,形態,備考,注記,文庫区分,iiif viewer,ID,ウェブサイトURL,アイテムURL,利用条件,サムネイル,機械可読ドキュメント,帰属,viewingDirection,viewingHint,コレクション,ソート用項目,西暦,IIIFマニフェストURI,IIIF Search API URI,アノテーション付きIIIFマニフェストURI,Link to TAPAS Project,Text with Rich Text Format,# of media
西歌仙,,,A00:洒竹:2648,洒2648,1562,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1022」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/99155b6f-1d56-618b-399a-51e902ea6717.json,99155b6f-1d56-618b-399a-51e902ea6717,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/99155b6f-1d56-618b-399a-51e902ea6717,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b15cbd7f50d3012d1e2b9f4e832455a75dcfadfe.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744981,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1559,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99155b6f-1d56-618b-399a-51e902ea6717/manifest,,,,,37
二世宝晋齋句集,,,A00:洒竹:2651,洒2651,1563,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1b817b0b-35bd-0487-a583-d4a5585c41d5.json,1b817b0b-35bd-0487-a583-d4a5585c41d5,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/1b817b0b-35bd-0487-a583-d4a5585c41d5,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2e16f7005d348a303e5fd78c4c579b398370872f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744980,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1560,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/1b817b0b-35bd-0487-a583-d4a5585c41d5/manifest,,,,,25
如是勸発句集,,,A00:洒竹:2653,洒2653,1564,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/dc5b1647-1bea-479c-54f7-90b6fcba72d0.json,dc5b1647-1bea-479c-54f7-90b6fcba72d0,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/dc5b1647-1bea-479c-54f7-90b6fcba72d0,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b9ca5cb3bd8ad01adfa1fe5efeb0f556d5c04a74.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744979,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1561,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/dc5b1647-1bea-479c-54f7-90b6fcba72d0/manifest,,,,,45
二十五箇條他,,,A00:洒竹:2662,洒2662,1565,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1028」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/eb6833d4-5e4f-99fc-085f-8e5ec20e3ae2.json,eb6833d4-5e4f-99fc-085f-8e5ec20e3ae2,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/eb6833d4-5e4f-99fc-085f-8e5ec20e3ae2,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d06026b616d9a17bf9a3b31b0e091b443a10b324.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744978,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1562,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/eb6833d4-5e4f-99fc-085f-8e5ec20e3ae2/manifest,,,,,74
偽物かたり評判,,,A00:洒竹:2663,洒2663,1566,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「洒竹1016」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/292b642c-351f-5449-83e7-fdda41602561.json,292b642c-351f-5449-83e7-fdda41602561,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/292b642c-351f-5449-83e7-fdda41602561,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/56e8895f80b0d4b6e96a2fd9865c7187f5d92f25.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744977,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1563,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/292b642c-351f-5449-83e7-fdda41602561/manifest,,,,,12
日一亭文章,,,A00:洒竹:2664,洒2664,1567,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/da75581f-720c-82b0-05fa-a8472a7fa29a.json,da75581f-720c-82b0-05fa-a8472a7fa29a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/da75581f-720c-82b0-05fa-a8472a7fa29a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/cf5546c90150a80753726416016155799fc4ea0f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744976,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1564,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/da75581f-720c-82b0-05fa-a8472a7fa29a/manifest,,,,,86
庭の木のは,,,A00:洒竹:2666,洒2666,1568,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「洒竹1023」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/19a15947-4b9b-9425-483b-503582032f6a.json,19a15947-4b9b-9425-483b-503582032f6a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/19a15947-4b9b-9425-483b-503582032f6a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a05669303b75493450250babb94d39def44a7fea.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744975,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1565,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/19a15947-4b9b-9425-483b-503582032f6a/manifest,,,,,15
二千句集,,,A00:洒竹:2668,洒2668,1569,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1400」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a3762305-11be-8535-0aa0-2e7fe32e0243.json,a3762305-11be-8535-0aa0-2e7fe32e0243,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/a3762305-11be-8535-0aa0-2e7fe32e0243,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a9bd1e43c9f3ba3343cf52787a2cd39f1b9481ec.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744974,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1566,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a3762305-11be-8535-0aa0-2e7fe32e0243/manifest,,,,,21
二夜庵追善集 下,,,A00:洒竹:2670,洒2670,1570,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1061」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/20329843-29af-4605-a0a9-e0a2c8fa583f.json,20329843-29af-4605-a0a9-e0a2c8fa583f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/20329843-29af-4605-a0a9-e0a2c8fa583f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c29cd7eb78b799b993ce87ca46278ce180879f69.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744973,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1567,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/20329843-29af-4605-a0a9-e0a2c8fa583f/manifest,,,,,23
俳諧抜書,,,A00:洒竹:2671,洒2671,1571,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「洒竹1226」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1c1241c1-2924-34bd-3510-b79e6c411d3a.json,1c1241c1-2924-34bd-3510-b79e6c411d3a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/1c1241c1-2924-34bd-3510-b79e6c411d3a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/7056965df766938b0a8321a97ab4a045ff4a1397.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744972,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1568,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/1c1241c1-2924-34bd-3510-b79e6c411d3a/manifest,,,,,52
努可婦久路,,,A00:洒竹:2672,洒2672,1572,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1025」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/15074d31-63c0-4a9d-8c29-dd7fc29e5feb.json,15074d31-63c0-4a9d-8c29-dd7fc29e5feb,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/15074d31-63c0-4a9d-8c29-dd7fc29e5feb,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/3f052924f833da397829e574024f8adfa1008d56.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744971,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1569,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/15074d31-63c0-4a9d-8c29-dd7fc29e5feb/manifest,,,,,43
ぬさふくろ,,,A00:洒竹:2673,洒2673,1573,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1036」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/fdbb7512-1f86-2d82-a1a6-0aecb544a1a6.json,fdbb7512-1f86-2d82-a1a6-0aecb544a1a6,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/fdbb7512-1f86-2d82-a1a6-0aecb544a1a6,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8e489ef2f55cb6cde4957893e6dcc89ba209bafb.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744970,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1570,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/fdbb7512-1f86-2d82-a1a6-0aecb544a1a6/manifest,,,,,39
ぬのふくろ,,,A00:洒竹:2674,洒2674,1574,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1034」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/7ffa0b8e-2796-a1e2-9735-898233e20b42.json,7ffa0b8e-2796-a1e2-9735-898233e20b42,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/7ffa0b8e-2796-a1e2-9735-898233e20b42,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8eb2cb7d9a1cb6c0d8bbd1028928f6d4ae3faada.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744969,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1571,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/7ffa0b8e-2796-a1e2-9735-898233e20b42/manifest,,,,,22
誹諸抜書,,,A00:洒竹:2675,洒2675,1575,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1437」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/39342199-74ea-7440-1d37-43c518a69720.json,39342199-74ea-7440-1d37-43c518a69720,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/39342199-74ea-7440-1d37-43c518a69720,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/eb3b95a54b333fbee5b721dcb1115d85ec2abdbc.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744968,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1572,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/39342199-74ea-7440-1d37-43c518a69720/manifest,,,,,26
ねころひ草,,,A00:洒竹:2676,洒2676,1576,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹15779」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/6a0881f4-287b-7544-5831-bd90a9543a07.json,6a0881f4-287b-7544-5831-bd90a9543a07,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/6a0881f4-287b-7544-5831-bd90a9543a07,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b980b5435dc7fbaa823ac15debe1e35aca7d412e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744967,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1573,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6a0881f4-287b-7544-5831-bd90a9543a07/manifest,,,,,20
年中故実鑑,,,A00:洒竹:2677,洒2677,1577,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/40f8a8b5-2bce-064f-777b-0431b8c56575.json,40f8a8b5-2bce-064f-777b-0431b8c56575,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/40f8a8b5-2bce-064f-777b-0431b8c56575,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2e7b1329942354e4b55dd4ae831f0817075f7f49.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744966,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1574,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/40f8a8b5-2bce-064f-777b-0431b8c56575/manifest,,,,,121
根なし蔓,,,A00:洒竹:2678,洒2678,1578,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1584」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/6452a8ef-9e01-058b-3151-e26172a02f8e.json,6452a8ef-9e01-058b-3151-e26172a02f8e,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/6452a8ef-9e01-058b-3151-e26172a02f8e,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/73736dc5e9ac769f82f5f0813ebd9b3ab950548f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744965,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1575,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6452a8ef-9e01-058b-3151-e26172a02f8e/manifest,,,,,54
猫筑波集,,,A00:洒竹:2679,洒2679,1579,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1583」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/65de58a8-9ec7-8ecd-69c9-07e2800b8e9a.json,65de58a8-9ec7-8ecd-69c9-07e2800b8e9a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/65de58a8-9ec7-8ecd-69c9-07e2800b8e9a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e9edc1ec462cf8b07fc95b7336d341259a895ae3.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744964,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1576,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/65de58a8-9ec7-8ecd-69c9-07e2800b8e9a/manifest,,,,,48
猫耳,,,A00:洒竹:2680,洒2680,1580,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「洒竹1580」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d199166f-705f-143c-4f85-6e3a84cc8455.json,d199166f-705f-143c-4f85-6e3a84cc8455,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/d199166f-705f-143c-4f85-6e3a84cc8455,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e0ca2c1aca28264e02ba1759e4ad0bcbc7925888.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744963,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1577,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d199166f-705f-143c-4f85-6e3a84cc8455/manifest,,,,,35
寝語三体詩,,,A00:洒竹:2681,洒2681,1581,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1465」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/36ea1fb1-5873-0fba-72cd-8a857d7450c0.json,36ea1fb1-5873-0fba-72cd-8a857d7450c0,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/36ea1fb1-5873-0fba-72cd-8a857d7450c0,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/fe8ec7d670f098fd7ad75052d36dc6c66f0a0d8d.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744962,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1578,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/36ea1fb1-5873-0fba-72cd-8a857d7450c0/manifest,,,,,24
寝覚□,,,A00:洒竹:2682,洒2682,1582,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1426」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/0154db9b-0d37-92bf-1918-e0f6a3b43699.json,0154db9b-0d37-92bf-1918-e0f6a3b43699,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/0154db9b-0d37-92bf-1918-e0f6a3b43699,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/3c1c62746aaa4952232045f3da15fc181a8d638f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744961,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1579,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/0154db9b-0d37-92bf-1918-e0f6a3b43699/manifest,,,,,24
寝覺庵,,,A00:洒竹:2683,洒2683,1586,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹664」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/7c39727a-5d63-20a5-7ca3-d5b9845013ed.json,7c39727a-5d63-20a5-7ca3-d5b9845013ed,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/7c39727a-5d63-20a5-7ca3-d5b9845013ed,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/1936575f1fc3800af2e7f70a1164c8df9ac1b3c8.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744960,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1580,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/7c39727a-5d63-20a5-7ca3-d5b9845013ed/manifest,,,,,51
秋のね覚,,,A00:洒竹:2684,洒2684,1584,,,,,,,,国文学研究資料館「歴史的典籍NW事業」によるデジタル化|画像にあるラベル「酒竹1916」は旧番号,,洒竹文庫,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/0ce59123-64c5-4e32-52b5-3c535700930a.json,0ce59123-64c5-4e32-52b5-3c535700930a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/renga/document/0ce59123-64c5-4e32-52b5-3c535700930a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/001491cbdc50b9f2af7ac6b2815cddab77045085.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/744959,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,連歌俳諧書集成(洒竹・竹冷・知十文庫),1581,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/0ce59123-64c5-4e32-52b5-3c535700930a/manifest,,,,,95
